FIPStxt,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,class
42065,-889957184.7624532,-192462440.87205634,9931400.547183068,42346.200184094785,-890.3168929268734,2280.874870586439,-384.39840029804986,-438.8793450418603,-203.56585888186055,-0.30683141990898133,4
42067,-1832572328.9174821,-199643698.13039437,-13047865.675125519,36137.22631759652,-4931.3033196731785,-1879.902450032366,-486.52229657028465,-208.8909263021037,-21.705846603204293,7.790694325778502,4
42069,-1711865004.2969697,94296223.42874525,-17252683.865496453,16652.186220200416,9966.097847097088,-1985.8412165517705,1655.9848784266835,104.95562552201194,63.514325038176665,5.672578466357315,4
42071,-258924429.62631747,810141023.7995094,-1952381.4266314164,-362338.5802450777,78497.33644454206,-6183.293554458587,-457.4132038543907,-181.32195799370143,-340.1053739035589,-14.442563627379826,0
42073,-2006998949.2354822,-124043480.91842715,81261260.19950955,63693.17795275045,-3963.508486227828,16110.048362507396,-400.4146441734517,451.8505517085793,-179.40940165230504,58.612682540206414,4
42075,-2032575904.2909794,21269611.975052018,-25904203.06364314,-39667.941243563786,12727.67307983358,-1173.974785557696,839.046287393494,953.9715519878918,-381.1915444624923,27.862626549179573,4
42077,-2279488094.706116,451371006.7320511,-23424913.367355354,-130815.08019218623,-7306.980322929136,-115.56635902192956,969.0510653008067,754.6470805055749,-417.2174466427729,62.78517905247922,4
42079,-223231857.96192664,289809380.320782,-28223584.910163052,-78993.01163578617,43139.280253794204,-3128.1114650512327,520.3102505441873,847.6873182179604,-605.7486378864173,-36.1624988819726,0
42081,1172468031.2034616,-107903785.62277083,7306010.4980153935,19141.382583654147,14300.827864037412,976.5666247578373,1287.387879302643,203.37697442633353,359.8422897491916,-38.76876616363286,0
42083,316351325.9181806,-219870914.00912175,-9928154.516088326,42649.043125805016,4906.497489126615,7949.630490674651,63.432455927115285,-1376.7094948735626,-416.6526621635988,-9.394865101905568,0
42085,-867324941.8828151,-83449226.1000416,26477568.2405062,17988.85681570634,24123.24187943248,4038.517682987437,527.6615905220921,279.2746604117964,321.4368429548872,0.21903315997749379,4
42087,-1780413202.5918288,-173170518.21787533,23325556.019516245,45484.86252942783,-8757.763845161338,4634.9459303226295,-345.7272156918344,-356.3140084111565,-205.13212078896552,18.642898969668607,4
42089,-1218833021.1426225,127842365.29877916,144138640.05371618,-96411.19431579557,-2268.63204135866,-19836.618456313066,541.8622496840843,176.8676823828801,127.92980734314875,9.025946163787125,4
42091,-2156131651.4873314,1326852713.8186522,-19611141.44888962,-322026.4817003596,-33607.96391958219,1181.4465141735884,441.41075684194567,338.1289031764121,-440.09876634621867,107.98504042217864,4
42093,-2788657845.982514,-181366480.68087152,-25353989.041328352,29602.713550439898,-14432.977809335847,175.2694800926283,1630.1472767863918,1039.991780237215,-277.3268401116477,3.3369023132909743,4
42095,-2151733339.7392297,362473863.9675095,-24029768.59509077,-136040.01095492285,7303.033169107799,-559.7878705581691,1160.6663601409666,-2116.2835193069923,1359.0874159685184,102.67226423011361,4
42097,-1623830351.5266128,-150088659.4635899,49628418.15658025,79262.74041525324,5446.8351838977505,37867.97350486569,136.47942067070565,483.5651218571481,-65.17304699176631,33.60454662650748,4
42099,-1243028025.2027078,-208054137.16773808,-25925383.962562542,43773.86543136289,25451.09795258192,117.46524512022538,1115.2929685201898,-1882.2882153762093,1013.3769870330696,10.102840668770762,4
42101,-3005910757.3966384,352982731.31943446,-22451018.351089843,2060837.7859474646,27566.56143319065,-6592.024507202136,8778.203905523305,1127.5280066805876,-1344.01001341199,-67.1128050146617,4
42103,-1295087647.8072069,-171926071.40099946,31854862.81623254,41975.32169703733,7301.4707576721285,-8819.698347951207,-591.0300953077751,-129.06064049552975,-106.26229920040893,11.70032555107183,4
42105,702292526.1397843,-240691152.49057636,-32504726.74024763,25826.367998755617,-5288.299654943991,-1538.8282521635815,-1175.8292633447666,976.7836781597274,179.15227482513052,-15.872294767520184,0
42107,-500561298.1954883,-96109300.67374814,138717281.81534028,91220.33580477674,6736.521150830007,32482.99121038899,1133.3075312018784,2397.527497774687,753.3004558820888,-11.18124165390661,0
42109,-2074356212.2555628,-179950598.14550173,10047312.53398358,41949.91335436255,-2666.9604753839176,-1518.0991185844484,-449.4229165955491,-282.8742306415026,-105.92660238323714,33.05778380043399,4
42111,650196938.4713118,-194575115.60635623,-1563701.3994641905,39830.18465214022,36071.760298708345,1345.7134219823556,288.865007528687,-40.94066407256263,307.73362691393356,-24.167823606896395,0
42113,-1610165811.8742743,-212951783.1399229,-27821528.875288196,28292.073210312123,-18877.90210674259,-122.18008852309987,-1038.8814230803343,972.7979065802213,246.48315360589544,-15.11091249791209,4
42115,-248917368.33947983,-216551253.7018247,-25389171.526731607,38093.454216418395,18502.619848138478,-1299.6381385646284,1355.3126869890473,-218.9160703367562,529.3623105227699,-31.76239970083026,0
42117,890747860.6305963,-237922181.89629892,-26115807.21948307,38291.06407296152,20021.63305645008,-562.8066295902347,-124.17349609393261,-1314.334516013106,-336.8373452657726,-19.041321211190322,0
42119,-2130080176.52519,-166870535.927492,26868029.831948105,46331.66228051761,-14512.102424580004,6927.630648506361,-285.7502256100261,-359.8595882335403,-211.73061947231102,28.21305133233483,4
42121,-816163819.363822,-184844814.26570463,21228002.79622381,47573.045476658954,126.34154948566555,6191.9588456062365,-427.39335149012305,-398.5861462206395,-280.71812913319945,2.668553846483683,4
42123,-40140856.95443517,-204272562.3654166,6034912.767092061,39116.29142007909,-6065.347334404582,4999.413209640254,-240.93326612566946,-588.7553119194339,-240.31640703781858,-7.850794584205996,0
42125,-299646143.5723629,180213120.82182783,-17928309.509486597,-149572.46870912358,40236.32440779246,-1547.632770037558,183.7160054760935,-301.022817479374,271.19319951688607,-13.024596199498383,0
42127,-608511571.5835433,-213784720.1106415,-15908317.549323946,47480.93258399475,29645.443176228586,-1749.602201475422,1058.1094968921486,291.55372950978153,726.4598918285697,-21.909977844954533,4
42129,177007850.9199922,514175648.303687,-16270731.351908674,-289779.18976228574,66114.67998438019,-4454.392347179233,-223.70857081983797,-137.70648095646195,-161.5064531908663,-33.63740925357054,0
42131,-1810474277.8855147,-198838606.84373143,-16161034.704547578,36354.86677061957,239.0480814622629,-1825.9925999393765,717.0240688713444,358.07314094153776,590.4439319995288,-4.365204994014386,4
42133,-309313278.3557914,581080481.4084185,20277891.276016038,-247218.84090838965,77879.57644088154,397.21983215919425,-483.2827079378219,-81.89601603179709,-99.17634389137693,-1.2687398052469792,0
55001,-893388166.8936806,-221549967.40993863,-29273146.909027997,33444.91488143858,-250.47466713422563,-1200.3239191431026,-1258.8609623332716,984.4233941128842,169.23350629578223,-7.562638682425479,4
55003,561601203.620133,-228413993.09009066,-17964793.70806564,24725.181317963776,-19636.165799742037,1695.086109334863,97.37726116486179,-885.5687011317542,-131.673668171179,-12.401943916226779,0
55005,-118398447.41662611,-203615733.7398032,5813894.3678335175,39776.4180893713,2452.5555445318714,810.8262266476235,-421.1278340215381,-424.61742016639954,-199.39576739927057,-8.935608828547135,0
55007,2154628822.649872,-258112831.69285244,-35446004.70549473,19250.594606559636,-9000.482586047234,-1885.6339310925866,-1110.9543527646142,970.5077726862918,184.73112445530685,-15.705134126696947,0
55009,-1510142271.4718485,222525262.4601198,-16558813.69488231,-73909.62504127884,6847.880927844283,1670.1140874574814,1115.617850430718,-635.8628250407938,561.5498435104903,13.154703589320262,4
55011,-798201071.6918336,-222691800.6842215,-29465921.724451173,29189.580917345207,-9810.572290776045,-810.0325664496927,-1139.870446728088,977.2940480255014,206.04030185711184,-12.993048134295915,4
55013,-248043716.8953473,-229291279.24438187,-30580102.278572816,28198.465460607684,-7562.899343336998,-1103.382148352768,-1160.320043256289,977.528094323686,193.8785425833731,-14.298986367898308,0
55015,-2127581430.1304867,-135697463.47798556,-7970183.504464393,18836.475105121568,-14962.3504808846,3917.498226032345,1442.4667629102648,-227.47644221895138,636.3026162066947,-0.8567260875647023,4
55017,373120905.52983534,-100538354.83221659,-19050947.39623117,-58686.987395699405,2028.0077798451614,1332.4666615345718,116.08854694928962,-446.4541712357342,709.3637902921159,-12.425143783069956,0
55019,1170622106.5481498,-243212992.4069835,-29285441.616866786,33562.29075522162,12669.881588643737,-700.3261790026771,162.1184999736443,-1646.895298146898,-350.9786390629859,-21.52105885790641,0
55021,-475816773.42594814,-197305359.8543957,9260874.646793563,50045.141548507076,9373.887713139802,7852.075309804094,-402.7717530143665,-659.5797070435433,-358.91140582457393,0.35665107672468643,0
55025,833088451.3938329,409676060.5927594,15239306.960016359,68833.07106024293,31338.077521267496,8389.236827469413,843.3850246114964,-59.11380281205878,274.8550531339861,-36.596066993847494,0
55027,-84317958.05939725,-186046633.06033966,29945762.10721387,71876.4759702316,20065.505587195858,26394.06819302357,-721.6433995311801,-454.44482294313195,-662.9378603692504,9.53146410289615,0
55029,-1502719638.6906447,-200782788.33336064,-9922851.05612263,37799.87258485853,-6521.033123763279,1668.281789524797,-178.052289455739,-716.2108746198002,-153.13084354735014,0.9453183184851908,4
55031,1492714423.767196,-191257171.89926568,-33832491.41847431,4067.1290714594043,-7569.803385004136,-1619.3607987474225,1427.0972914682598,1011.6455852777975,-312.72570192289254,-48.9497814247534,0
55033,-165448995.9158085,-201853032.5061383,7522271.156927173,39614.83354055424,-2932.342402024464,3103.912755735331,-326.1828895306863,-492.3077105991985,-217.74543721651798,-7.869075029124903,0
55035,-989088437.8715304,-64967761.71599178,-28359091.605071478,-6502.536900979092,-1704.3434334024998,-977.4094814939027,1394.1367210674478,982.5056365025713,-365.46331221203263,-37.66571878837615,4
55037,-1470053665.3428557,-214632516.85213313,-28105284.989742592,26708.386707509755,-21548.688224491452,-53.11438846357242,-1004.1538664027214,970.5142001628394,256.07451301672637,-18.051596675786694,4
55039,-682863669.162217,-94554813.17432095,-12097853.311924113,11746.545940073023,13118.653151940403,4577.244362160789,1197.9287713134086,-506.0665317471108,649.4655905746299,-10.001720423277856,4
55041,455964606.29138637,-237736301.22872916,-32005864.119064335,22344.994410817904,-15856.994411195066,-983.5816280016306,-1048.879376395621,969.8116620509818,221.97934732258375,-16.682753088375563,0
55043,928332531.054657,-224428244.753016,-7420188.707401039,44612.03125737123,11077.011470271405,8631.928171282992,-82.00284899463978,-1246.1542562694424,-448.1878628057747,-11.091475807135161,0
55045,-1130620316.9623992,-203339480.0452586,-8109508.141510536,44042.468905923364,-1630.554190824256,7776.345473369612,113.64062357669263,-1351.9583588770884,-363.3429826614613,0.9228432403857417,4
55047,-1982437112.5162706,-202803498.65063262,-19417915.139838055,36525.03924300732,-9984.036171470081,2299.883069150722,252.2299584414687,-1406.0155822340403,-223.5336815394838,2.137883249155886,4
55049,-470593542.05881447,-219167003.94207788,-20094336.498210862,32546.81994660235,-5298.883650384212,217.87574495092557,-137.79466848433387,-794.9737644792624,-142.3845017495254,-12.928505751000873,0
55051,-484280787.0552299,-222335596.73522365,-24553018.284969512,23009.00113294159,-23991.564064379327,-444.8044590658568,-160.2262629571632,-375.76992671015773,30.211955944797623,-16.159893348078423,0
55053,349822455.0376342,-223343451.50212488,-14129978.30891696,25517.88495155621,-13774.974911676069,-2191.5948829136855,-318.8411990295633,-265.8818233968998,-17.493101281260508,-15.682189286080423,0
55055,-1270301168.0693314,-145227272.27997613,57118764.47742697,62116.93100425221,-6339.6839543998885,25598.915824929598,129.6961822367677,513.781909582169,40.74913507140358,12.205679894105582,4
55057,-453771921.4849825,-220602115.78104877,-21788645.19302165,34493.109894367626,-404.75502694480446,347.7896001169314,-84.60787585895513,-989.378342772894,-193.3207628187098,-12.539619627363463,0
55059,-2384001524.009952,76906271.45183259,-24954245.454312157,-17654.12134012299,-10102.626438499108,-116.90456716051123,1545.8967893192298,928.9756155790789,-372.93685639322655,14.621725695802686,4
55061,-2009243926.2898345,-200486276.58238006,-16677176.438917285,36914.69561785167,-9833.80306806722,2016.4743206535643,45.77335163660882,-1052.7141129348142,-170.78346937959898,5.502439944154846,4
55063,-1689290990.9744334,-15465710.70640503,-26750579.293475352,-18071.93659042315,-7002.094727398606,-479.8636785876838,1391.4227743203644,961.3358751224167,-344.00233061140034,-25.08918972340237,4
55065,-937549093.1395051,-221020232.30205935,-29183712.86020717,31437.94585881144,-5514.037740965751,-951.4374331085137,-1194.61531648011,980.7429101740557,190.0890841738073,-9.887594496970756,4
55067,-76850532.9972864,-221129359.8683137,-17175251.52627321,29809.895827634336,-15039.419538416929,3065.7003287574416,183.88321132675165,-1149.9519333641979,-204.15074055604603,-12.538164954562934,0
55069,-57061634.696030304,-206768128.61528683,2436557.509177266,30110.33214241162,-16329.046591136024,105.38550603875997,-209.3757567370541,-395.9289429086669,-92.67310411759271,-11.586678023740685,0
55071,-1148110471.550776,-153802055.0368001,58328143.66759144,64475.53722683734,-3689.7815509841685,20627.794852759263,-689.8133587468914,59.888720121821,-459.5430631433151,19.042608433926112,4
55073,2314333446.477711,-64547056.66368419,-30116350.208381932,-42500.57543345424,39515.77352268472,-3830.461490789236,527.3902506673303,-45.008058160703534,175.90043852898324,-43.95104886272896,0
55075,1848744960.7878664,-229524294.36715156,-1281526.4040635305,31797.86147254186,-2680.3073130338257,2222.76801568567,-268.57566913631655,-562.4153178224913,-227.1128837147086,-14.54357695105987,0
55077,-1589427345.823554,-213200547.98601747,-27863526.633017242,33032.82234999723,-7152.85295616719,-649.2666112157357,-1182.9710723087705,981.2306113374011,200.47389975694438,-3.7778088151512335,4
55079,-2773596039.4877524,719440093.7425084,-21209933.190043,645963.4362164483,-20709.381483278183,-1350.6219641730233,2022.639218007032,693.2908665044837,-341.63519620419066,73.53229889504908,4
55081,22261313.160106808,-207000077.07284585,3244557.4487275416,41497.48487634395,-1386.3769158585415,6184.372992076146,-235.86871289117656,-707.5434301454421,-288.89150768198175,-7.417125123603201,0
55083,389003732.4191802,-225792201.6998448,-17412474.022376664,36279.80194049525,8661.319859994943,-93.16265031203572,747.1011960894085,-218.18769301923993,406.3075173691922,-28.154772366200138,0
55085,802495675.7388467,-220532133.67198774,-3952580.989623546,30070.391142206532,-1263.7872579168577,-3972.8206027733168,-474.4045226789975,-216.13798703237336,-78.44134241253424,-17.345424029505157,0
55087,-1039861882.6739658,43126404.259161875,-17398822.687644087,-14259.855811293248,20998.70926698045,-503.7726209730424,1186.5757902724529,-261.143995364408,338.0927661896855,-5.33514755148215,4
55089,-2480233018.453361,-28317054.98601302,-25252258.78219693,-41890.764141536034,-4331.143658609282,-258.72493814670804,805.113492264384,960.2978075915927,-252.63007062377312,43.51734710980379,4
55091,-2408436468.2087245,-203376029.20902038,-26204867.63356859,31744.50115070157,-17231.964338747963,85.91515847652653,-1069.5755841561593,976.0568290925164,244.89312714240455,-1.3102293863657497,4
55093,-1173486861.825869,-195377007.70883256,2003763.2582529925,45319.486716281834,-4362.020117515211,8624.603201314705,-103.135827948814,-918.6335225685191,-317.6837440130932,3.6064677360744706,4
55095,78253822.79539996,-218141626.32181183,-10962844.640220376,38717.86077533875,15605.028863965292,-3699.093317916667,-691.3173968512505,-225.49511003922464,-130.55503490759722,-12.528766518916838,0
55097,-370383422.9089176,-166872959.7994031,51716371.65188885,54365.35933863116,-12080.058623920278,16801.262774673585,-509.00620927360154,-36.98797505735485,-384.4031880126228,2.241408122890137,0
55099,1336101333.1137748,-248294085.70167184,-33788319.63648518,21759.189800811102,-9825.563595871305,-1560.85375747226,-1111.5807733449385,971.9502410424399,192.99092207665134,-16.158750465063108,0
55101,-2172533432.400709,68589749.02094768,31239327.86357549,38584.04028656247,-12269.729350259688,11388.747463504591,1648.7386014343454,300.50432506194124,457.06490050722675,30.582639932540744,4
55103,-1116158511.0243993,-212253661.3153811,-19905057.42267248,32432.416731529862,-12276.160910222228,1640.7667067375728,124.30333446463392,-1120.168194049328,-171.02972518783344,-11.100530184614016,4
55105,-736990907.868099,13704998.734158957,-1943744.2296183433,854.4187359562574,3981.8615342766398,2250.6021357063933,1440.4183114726566,-61.7694969726514,384.4903918949432,-20.762454314016967,4
55107,83207118.65129814,-226817189.72456348,-22571463.013949998,25457.72568947326,-15376.770880891065,-553.2516605910997,-152.45737405906868,-549.8495093993502,-49.53855519115517,-16.219441683596372,0
55109,-656022380.8274957,-164411023.9156768,48278081.279328205,59274.34775566871,13256.0477797763,10666.368477179129,-333.88096331923543,144.18939854877408,-147.05784633205815,4.491172064377516,4
55111,-249144715.08849528,-182671362.42578366,32161609.89773164,49911.96311546582,-3937.530024027043,11165.952553531475,-446.86745304525397,-293.7728210856514,-343.9607717659637,-1.1840276683347681,0
55115,1314971.8980987999,-216709803.58314142,-10121984.023616862,40173.580657012164,8275.507562302404,1820.10680293779,-300.1855138822096,-784.4961007632361,-255.98599413161145,-10.278516384586032,0
55117,-1455367682.1466918,-63971500.27724408,-8778372.75148826,19127.499432737637,8691.041180245831,4436.0190181384,1462.9759038571278,-364.3273738028887,575.7256384926767,2.859529630650318,4
55119,307830653.43987644,-229706126.6073598,-23288118.235710572,28292.363118890975,-8165.180411281039,-55.07983467819159,-69.76911614398375,-838.9071308069882,-136.55945578016224,-16.568814118857812,0
55121,-577364605.665473,-220191610.73674753,-22981505.01087822,35777.75667428639,4378.619424239057,-933.4545772680017,-328.92148703406406,-667.9098014591215,-142.5765228459651,-10.649243875035452,0
55123,-362908634.168271,-222173840.50910497,-23576838.936470803,35656.84236282162,4335.296014080156,511.5298967777159,732.1898526617704,-894.4331686079739,226.98793163881336,-21.24593715206831,0
55125,-120746314.44260144,-230818286.83148554,-30837904.259075917,30941.704732554113,198.87028824790022,-1492.2867176218156,-1254.2530337392113,982.7880056144122,162.7511070928908,-12.776818334116646,0
55127,-1311496037.739009,-91505625.84892249,116028672.04654863,49427.407996130525,-19109.294845123575,7703.855245394253,679.6048822771379,957.2812618229233,365.31046299656697,1.0739314618690512,4
55129,-341666073.99473864,-224044698.3515748,-24839627.738180663,28325.199193991455,-11710.524822988384,-39.416117703100156,-16.10644623170976,-873.3368000461697,-111.95275166229223,-16.684548005949615,0
55131,-1787217477.8781614,34136757.75510125,-26327830.470717788,-67185.14118479536,18157.595780527226,-1440.7115278381991,500.7671177044184,942.4035053937831,-366.4079698070273,19.24381630242148,4
55133,-1721978746.8010185,850534079.623181,42313563.14645542,-508829.40543253225,-31018.117102250115,-5811.290173540764,831.6127231711578,-220.7929229962733,12.138733738232078,18.230504996144255,4
55135,-540102573.4796706,-197850530.37810367,7619112.798233784,46137.502190386986,8138.379819073261,3734.736152259981,-443.9360614691409,-533.2599680490199,-277.02962059106244,-1.5798010563761093,0
55137,-968069990.1039419,-216177489.96741533,-23095707.882425364,34961.02260344916,-362.2397033612005,-686.6150325713563,-282.26770022185656,-659.8975242407491,-116.3609204326895,-8.748813809828983,4
55139,-1780326999.2865803,41505445.99001783,-9641615.993128534,10410.50739600066,-7090.603415494298,450.6635285219704,1826.1199652281298,-59.484194386555,324.23840654975413,-6.882555665031877,4
55141,-410446680.8744312,-149569969.1911092,74442956.99366944,50048.79730076894,-17413.485205082885,9474.605983443698,-476.9953006942495,122.60397994358787,-303.60552076947926,-2.0711878133685295,0
